citation_link,link,method,similarity_link,source,source_case_topic,target,Similarity Type,Similarity Method,Model
False,62015CJ0536-62003CJ0109,jaccard,True,62015CJ0536,data protection,62003CJ0109,Syntactic,Index,Jaccard Distance
False,62015CJ0536-62009CJ0543,jaccard,True,62015CJ0536,data protection,62009CJ0543,Syntactic,Index,Jaccard Distance
False,62007CO0073-61982CJ0337,jaccard,True,62007CO0073,data protection,61982CJ0337,Syntactic,Index,Jaccard Distance
False,62007CO0073-62004CJ0379,jaccard,True,62007CO0073,data protection,62004CJ0379,Syntactic,Index,Jaccard Distance
False,62007CO0073-61984CJ0119,jaccard,True,62007CO0073,data protection,61984CJ0119,Syntactic,Index,Jaccard Distance
False,62007CO0073-62008CO0454,jaccard,True,62007CO0073,data protection,62008CO0454,Syntactic,Index,Jaccard Distance
False,62007CO0073-62008CJ0556,jaccard,True,62007CO0073,data protection,62008CJ0556,Syntactic,Index,Jaccard Distance
False,62007CO0073-62009CO0457,jaccard,True,62007CO0073,data protection,62009CO0457,Syntactic,Index,Jaccard Distance
False,62007CO0073-62009CJ0111,jaccard,True,62007CO0073,data protection,62009CJ0111,Syntactic,Index,Jaccard Distance
False,62007CO0073-62017CO0401,jaccard,True,62007CO0073,data protection,62017CO0401,Syntactic,Index,Jaccard Distance
False,62007CO0073-62004CJ0036,jaccard,True,62007CO0073,data protection,62004CJ0036,Syntactic,Index,Jaccard Distance
False,62007CO0073-62002CJ0211,jaccard,True,62007CO0073,data protection,62002CJ0211,Syntactic,Index,Jaccard Distance
True,62007CO0073-61964CO0006,jaccard,True,62007CO0073,data protection,61964CO0006,Syntactic,Index,Jaccard Distance
False,62007CO0073-62012CO0593,jaccard,True,62007CO0073,data protection,62012CO0593,Syntactic,Index,Jaccard Distance
False,62007CO0073-61998CO0017,jaccard,True,62007CO0073,data protection,61998CO0017,Syntactic,Index,Jaccard Distance
False,62007CO0073-62007CO0296,jaccard,True,62007CO0073,data protection,62007CO0296,Syntactic,Index,Jaccard Distance
False,62007CO0073-62010CO0290,jaccard,True,62007CO0073,data protection,62010CO0290,Syntactic,Index,Jaccard Distance
False,62007CO0073-62007CO0463,jaccard,True,62007CO0073,data protection,62007CO0463,Syntactic,Index,Jaccard Distance
False,62007CO0073-62007CO0464,jaccard,True,62007CO0073,data protection,62007CO0464,Syntactic,Index,Jaccard Distance
True,62007CO0073-62004CO0317,jaccard,True,62007CO0073,data protection,62004CO0317,Syntactic,Index,Jaccard Distance
True,62007CO0073-62004CO0318,jaccard,True,62007CO0073,data protection,62004CO0318,Syntactic,Index,Jaccard Distance
False,62007CO0073-61995CO0181,jaccard,True,62007CO0073,data protection,61995CO0181,Syntactic,Index,Jaccard Distance
False,62003CJ0453-62009CJ0550,doc2vec_256_e30,True,62003CJ0453,public health,62009CJ0550,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62008CJ0229,doc2vec_256_e30,True,62003CJ0453,public health,62008CJ0229,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62008CJ0172,doc2vec_256_e30,True,62003CJ0453,public health,62008CJ0172,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62006CJ0055,doc2vec_256_e30,True,62003CJ0453,public health,62006CJ0055,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62008CJ0175,doc2vec_256_e30,True,62003CJ0453,public health,62008CJ0175,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62002CJ0447,doc2vec_256_e30,True,62003CJ0453,public health,62002CJ0447,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62005CJ0288,doc2vec_256_e30,True,62003CJ0453,public health,62005CJ0288,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62008CJ0222,doc2vec_256_e30,True,62003CJ0453,public health,62008CJ0222,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62005CJ0039,doc2vec_256_e30,True,62003CJ0453,public health,62005CJ0039,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62008CJ0455,doc2vec_256_e30,True,62003CJ0453,public health,62008CJ0455,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62010CJ0042,doc2vec_256_e30,True,62003CJ0453,public health,62010CJ0042,Semantic,Cosine Similarity,EJC Embeddings
True,62003CJ0453-62006CO0421,doc2vec_256_e30,True,62003CJ0453,public health,62006CO0421,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62005CJ0266,doc2vec_256_e30,True,62003CJ0453,public health,62005CJ0266,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62008CJ0195,doc2vec_256_e30,True,62003CJ0453,public health,62008CJ0195,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62007CJ0313,doc2vec_256_e30,True,62003CJ0453,public health,62007CJ0313,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62010CJ0071,doc2vec_256_e30,True,62003CJ0453,public health,62010CJ0071,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62007CJ0198,doc2vec_256_e30,True,62003CJ0453,public health,62007CJ0198,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62005CJ0060,doc2vec_256_e30,True,62003CJ0453,public health,62005CJ0060,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62006CJ0303,doc2vec_256_e30,True,62003CJ0453,public health,62006CJ0303,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0453-62004CJ0141,doc2vec_256_e30,True,62003CJ0453,public health,62004CJ0141,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61975CJ0110(01),doc2vec_256_e30,True,61988CJ0070,public health,61975CJ0110(01),Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61965CJ0018(01),doc2vec_256_e30,True,61988CJ0070,public health,61965CJ0018(01),Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61988CJ0014,doc2vec_256_e30,True,61988CJ0070,public health,61988CJ0014,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61976CJ0110,doc2vec_256_e30,True,61988CJ0070,public health,61976CJ0110,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61975CJ0126,doc2vec_256_e30,True,61988CJ0070,public health,61975CJ0126,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61981CJ0051,doc2vec_256_e30,True,61988CJ0070,public health,61981CJ0051,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61979CJ0006,doc2vec_256_e30,True,61988CJ0070,public health,61979CJ0006,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61974CJ0014,doc2vec_256_e30,True,61988CJ0070,public health,61974CJ0014,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61980CJ0188,doc2vec_256_e30,True,61988CJ0070,public health,61980CJ0188,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61984CJ0012,doc2vec_256_e30,True,61988CJ0070,public health,61984CJ0012,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61982CJ0267,doc2vec_256_e30,True,61988CJ0070,public health,61982CJ0267,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61984CO0258,doc2vec_256_e30,True,61988CJ0070,public health,61984CO0258,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61979CJ0532,doc2vec_256_e30,True,61988CJ0070,public health,61979CJ0532,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61987CO0152,doc2vec_256_e30,True,61988CJ0070,public health,61987CO0152,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61988CJ0008,doc2vec_256_e30,True,61988CJ0070,public health,61988CJ0008,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61960CJ0009,doc2vec_256_e30,True,61988CJ0070,public health,61960CJ0009,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61983CJ0128,doc2vec_256_e30,True,61988CJ0070,public health,61983CJ0128,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61976CJ0011,doc2vec_256_e30,True,61988CJ0070,public health,61976CJ0011,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61962CJ0016,doc2vec_256_e30,True,61988CJ0070,public health,61962CJ0016,Semantic,Cosine Similarity,EJC Embeddings
False,61988CJ0070-61983CJ0252,doc2vec_256_e30,True,61988CJ0070,public health,61983CJ0252,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61976CJ0107,doc2vec_256_e30,True,61980CJ0272,public health,61976CJ0107,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61980CJ0132,doc2vec_256_e30,True,61980CJ0272,public health,61980CJ0132,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61976CJ0045,doc2vec_256_e30,True,61980CJ0272,public health,61976CJ0045,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61984CJ0019,doc2vec_256_e30,True,61980CJ0272,public health,61984CJ0019,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61989CJ0350,doc2vec_256_e30,True,61980CJ0272,public health,61989CJ0350,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61987CJ0136,doc2vec_256_e30,True,61980CJ0272,public health,61987CJ0136,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61982CJ0143,doc2vec_256_e30,True,61980CJ0272,public health,61982CJ0143,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61975CJ0004,doc2vec_256_e30,True,61980CJ0272,public health,61975CJ0004,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61981CJ0306,doc2vec_256_e30,True,61980CJ0272,public health,61981CJ0306,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61984CJ0095,doc2vec_256_e30,True,61980CJ0272,public health,61984CJ0095,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61983CJ0188,doc2vec_256_e30,True,61980CJ0272,public health,61983CJ0188,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61980CJ0194,doc2vec_256_e30,True,61980CJ0272,public health,61980CJ0194,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61978CJ0007,doc2vec_256_e30,True,61980CJ0272,public health,61978CJ0007,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61989CJ0355,doc2vec_256_e30,True,61980CJ0272,public health,61989CJ0355,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61979CJ0092,doc2vec_256_e30,True,61980CJ0272,public health,61979CJ0092,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61984CO0082,doc2vec_256_e30,True,61980CJ0272,public health,61984CO0082,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61978CJ0225,doc2vec_256_e30,True,61980CJ0272,public health,61978CJ0225,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61981CJ0012,doc2vec_256_e30,True,61980CJ0272,public health,61981CJ0012,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61982CJ0039,doc2vec_256_e30,True,61980CJ0272,public health,61982CJ0039,Semantic,Cosine Similarity,EJC Embeddings
False,61980CJ0272-61988CJ0004,doc2vec_256_e30,True,61980CJ0272,public health,61988CJ0004,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62002CJ0037,doc2vec_256_e30,True,62009CJ0229,public health,62002CJ0037,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62006CJ0286,doc2vec_256_e30,True,62009CJ0229,public health,62006CJ0286,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62004CJ0316,doc2vec_256_e30,True,62009CJ0229,public health,62004CJ0316,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62015CJ0075,doc2vec_256_e30,True,62009CJ0229,public health,62015CJ0075,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62006CJ0242,doc2vec_256_e30,True,62009CJ0229,public health,62006CJ0242,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62009CJ0077,doc2vec_256_e30,True,62009CJ0229,public health,62009CJ0077,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62005CJ0325,doc2vec_256_e30,True,62009CJ0229,public health,62005CJ0325,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62003CJ0041,doc2vec_256_e30,True,62009CJ0229,public health,62003CJ0041,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62003CJ0286,doc2vec_256_e30,True,62009CJ0229,public health,62003CJ0286,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62006CJ0238,doc2vec_256_e30,True,62009CJ0229,public health,62006CJ0238,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62008CJ0028,doc2vec_256_e30,True,62009CJ0229,public health,62008CJ0028,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62009CJ0388,doc2vec_256_e30,True,62009CJ0229,public health,62009CJ0388,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62007CJ0518,doc2vec_256_e30,True,62009CJ0229,public health,62007CJ0518,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62006CJ0435,doc2vec_256_e30,True,62009CJ0229,public health,62006CJ0435,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62004CJ0158,doc2vec_256_e30,True,62009CJ0229,public health,62004CJ0158,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62007CJ0505,doc2vec_256_e30,True,62009CJ0229,public health,62007CJ0505,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62009CO0136,doc2vec_256_e30,True,62009CJ0229,public health,62009CO0136,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62007CO0236,doc2vec_256_e30,True,62009CJ0229,public health,62007CO0236,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62010CJ0125,doc2vec_256_e30,True,62009CJ0229,public health,62010CJ0125,Semantic,Cosine Similarity,EJC Embeddings
False,62009CJ0229-62005CJ0430,doc2vec_256_e30,True,62009CJ0229,public health,62005CJ0430,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62011CJ0152,doc2vec_256_e30,True,62003CJ0211,public health,62011CJ0152,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62012CJ0136,doc2vec_256_e30,True,62003CJ0211,public health,62012CJ0136,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62016CJ0646,doc2vec_256_e30,True,62003CJ0211,public health,62016CJ0646,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62012CJ0388,doc2vec_256_e30,True,62003CJ0211,public health,62012CJ0388,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62003CJ0537,doc2vec_256_e30,True,62003CJ0211,public health,62003CJ0537,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62004CJ0040,doc2vec_256_e30,True,62003CJ0211,public health,62004CJ0040,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62003CJ0136,doc2vec_256_e30,True,62003CJ0211,public health,62003CJ0136,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62009CJ0327,doc2vec_256_e30,True,62003CJ0211,public health,62009CJ0327,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62011CJ0072,doc2vec_256_e30,True,62003CJ0211,public health,62011CJ0072,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62013CJ0098,doc2vec_256_e30,True,62003CJ0211,public health,62013CJ0098,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62002CJ0443,doc2vec_256_e30,True,62003CJ0211,public health,62002CJ0443,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62004CJ0212,doc2vec_256_e30,True,62003CJ0211,public health,62004CJ0212,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62008CJ0403,doc2vec_256_e30,True,62003CJ0211,public health,62008CJ0403,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62003CJ0495,doc2vec_256_e30,True,62003CJ0211,public health,62003CJ0495,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62006CJ0452,doc2vec_256_e30,True,62003CJ0211,public health,62006CJ0452,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62007CJ0300,doc2vec_256_e30,True,62003CJ0211,public health,62007CJ0300,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62004CJ0098,doc2vec_256_e30,True,62003CJ0211,public health,62004CJ0098,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62003CJ0444,doc2vec_256_e30,True,62003CJ0211,public health,62003CJ0444,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62009CJ0554,doc2vec_256_e30,True,62003CJ0211,public health,62009CJ0554,Semantic,Cosine Similarity,EJC Embeddings
False,62003CJ0211-62014CJ0395,doc2vec_256_e30,True,62003CJ0211,public health,62014CJ0395,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61990CO0068,doc2vec_256_e30,True,61987CJ0187,public health,61990CO0068,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61986CJ0114,doc2vec_256_e30,True,61987CJ0187,public health,61986CJ0114,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61990CO0313,doc2vec_256_e30,True,61987CJ0187,public health,61990CO0313,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61972CJ0078,doc2vec_256_e30,True,61987CJ0187,public health,61972CJ0078,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61970CJ0061,doc2vec_256_e30,True,61987CJ0187,public health,61970CJ0061,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61981CJ0300,doc2vec_256_e30,True,61987CJ0187,public health,61981CJ0300,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61989CJ0261,doc2vec_256_e30,True,61987CJ0187,public health,61989CJ0261,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61988CJ0201,doc2vec_256_e30,True,61987CJ0187,public health,61988CJ0201,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61985CJ0331,doc2vec_256_e30,True,61987CJ0187,public health,61985CJ0331,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61988CJ0332,doc2vec_256_e30,True,61987CJ0187,public health,61988CJ0332,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61988CO0194,doc2vec_256_e30,True,61987CJ0187,public health,61988CO0194,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61991CJ0197,doc2vec_256_e30,True,61987CJ0187,public health,61991CJ0197,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61987CJ0165,doc2vec_256_e30,True,61987CJ0187,public health,61987CJ0165,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61993CJ0336,doc2vec_256_e30,True,61987CJ0187,public health,61993CJ0336,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61985CJ0416,doc2vec_256_e30,True,61987CJ0187,public health,61985CJ0416,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61987CJ0228,doc2vec_256_e30,True,61987CJ0187,public health,61987CJ0228,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61992CJ0248,doc2vec_256_e30,True,61987CJ0187,public health,61992CJ0248,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61959CJ0023,doc2vec_256_e30,True,61987CJ0187,public health,61959CJ0023,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61972CJ0082,doc2vec_256_e30,True,61987CJ0187,public health,61972CJ0082,Semantic,Cosine Similarity,EJC Embeddings
False,61987CJ0187-61990CJ0057,doc2vec_256_e30,True,61987CJ0187,public health,61990CJ0057,Semantic,Cosine Similarity,EJC Embeddings
False,62007CJ0270-62008CJ0173,doc2vec_256_e30,True,62007CJ0270,public health,62008CJ0173,Semantic,Cosine Similarity,EJC Embeddings
False,62007CJ0270-62008CJ0414,doc2vec_256_e30,True,62007CJ0270,public health,62008CJ0414,Semantic,Cosine Similarity,EJC Embeddings
False,62007CJ0270-62004CJ0113,doc2vec_256_e30,True,62007CJ0270,public health,62004CJ0113,Semantic,Cosine Similarity,EJC Embeddings
False,62007CJ0270-62006CJ0207,doc2vec_256_e30,True,62007CJ0270,public health,62006CJ0207,Semantic,Cosine Similarity,EJC Embeddings
False,62007CJ0270-62005CJ0178,doc2vec_256_e30,True,62007CJ0270,public health,62005CJ0178,Semantic,Cosine Similarity,EJC Embeddings
False,62007CJ0270-62009CJ0248,doc2vec_256_e30,True,62007CJ0270,public health,62009CJ0248,Semantic,Cosine Similarity,EJC Embeddings
False,62007CJ0270-62006CJ0451,doc2vec_256_e30,True,62007CJ0270,public health,62006CJ0451,Semantic,Cosine Similarity,EJC Embeddings
False,62007CJ0270-62008CJ0456,doc2vec_256_e30,True,62007CJ0270,public health,62008CJ0456,Semantic,Cosine Similarity,EJC Embeddings
