,source,target,method,citation_link,source_case_topic,link,Similarity Type,Similarity Method,Model
629,62016CJ0210,62017CJ0441,GoogleNews-300-WMD,False,data protection,62016CJ021062017CJ0441,Semantic,Word Mover's Distance,GoogleNews Embeddings
630,62016CJ0200,62016CJ0416,tfidf-quintgram-nostem,False,social policy,62016CJ020062016CJ0416,Syntactic,Index,TF-IDF Quintgrams
631,62016CJ0200,62016CJ0472,tfidf-quintgram-nostem,False,social policy,62016CJ020062016CJ0472,Syntactic,Index,TF-IDF Quintgrams
632,62016CJ0200,62017CJ0060,tfidf-quintgram-nostem,False,social policy,62016CJ020062017CJ0060,Syntactic,Index,TF-IDF Quintgrams
633,62016CJ0200,62014CJ0509,tfidf-quintgram-nostem,False,social policy,62016CJ020062014CJ0509,Syntactic,Index,TF-IDF Quintgrams
634,62016CJ0200,62004CJ0232,tfidf-quintgram-nostem,False,social policy,62016CJ020062004CJ0232,Syntactic,Index,TF-IDF Quintgrams
635,62016CJ0200,62017CJ0060,tfidf-nostem,False,social policy,62016CJ020062017CJ0060,Syntactic,Index,TF-IDF
636,62016CJ0200,62014CJ0509,tfidf-nostem,False,social policy,62016CJ020062014CJ0509,Syntactic,Index,TF-IDF
637,62016CJ0200,62012CJ0458,tfidf-nostem,False,social policy,62016CJ020062012CJ0458,Syntactic,Index,TF-IDF
638,62016CJ0200,62013CO0688,tfidf-nostem,False,social policy,62016CJ020062013CO0688,Syntactic,Index,TF-IDF
639,62016CJ0200,62016CJ0416,tfidf-nostem,False,social policy,62016CJ020062016CJ0416,Syntactic,Index,TF-IDF
640,62016CJ0200,62015CJ0558,law2vec_200,False,social policy,62016CJ020062015CJ0558,Semantic,Cosine Similarity,Law2Vec Embeddings
641,62016CJ0200,62015CJ0006,law2vec_200,False,social policy,62016CJ020062015CJ0006,Semantic,Cosine Similarity,Law2Vec Embeddings
642,62016CJ0200,62012CJ0512,law2vec_200,False,social policy,62016CJ020062012CJ0512,Semantic,Cosine Similarity,Law2Vec Embeddings
643,62016CJ0200,62014CJ0309,law2vec_200,False,social policy,62016CJ020062014CJ0309,Semantic,Cosine Similarity,Law2Vec Embeddings
644,62016CJ0200,62017CJ0677,law2vec_200,False,social policy,62016CJ020062017CJ0677,Semantic,Cosine Similarity,Law2Vec Embeddings
645,62016CJ0200,62014CJ0509,jaccard,False,social policy,62016CJ020062014CJ0509,Syntactic,Index,Jaccard Distance
646,62016CJ0200,62017CJ0060,jaccard,False,social policy,62016CJ020062017CJ0060,Syntactic,Index,Jaccard Distance
647,62016CJ0200,62016CJ0416,jaccard,False,social policy,62016CJ020062016CJ0416,Syntactic,Index,Jaccard Distance
648,62016CJ0200,62014CJ0160,jaccard,False,social policy,62016CJ020062014CJ0160,Syntactic,Index,Jaccard Distance
649,62016CJ0200,62009CJ0463,jaccard,False,social policy,62016CJ020062009CJ0463,Syntactic,Index,Jaccard Distance
650,62016CJ0200,62014CJ0174,doc2vec_256_e30,False,social policy,62016CJ020062014CJ0174,Semantic,Cosine Similarity,Doc2Vec Embeddings
651,62016CJ0200,62017CJ0509,doc2vec_256_e30,False,social policy,62016CJ020062017CJ0509,Semantic,Cosine Similarity,Doc2Vec Embeddings
652,62016CJ0200,62017CJ0060,doc2vec_256_e30,False,social policy,62016CJ020062017CJ0060,Semantic,Cosine Similarity,Doc2Vec Embeddings
653,62016CJ0200,62017CJ0629,doc2vec_256_e30,False,social policy,62016CJ020062017CJ0629,Semantic,Cosine Similarity,Doc2Vec Embeddings
654,62016CJ0200,62013CJ0138,doc2vec_256_e30,False,social policy,62016CJ020062013CJ0138,Semantic,Cosine Similarity,Doc2Vec Embeddings
655,62016CJ0200,62014CJ0509,WMD_256_e30,False,social policy,62016CJ020062014CJ0509,Semantic,Word Mover's Distance,Doc2Vec Embeddings
656,62016CJ0200,62017CJ0060,WMD_256_e30,False,social policy,62016CJ020062017CJ0060,Semantic,Word Mover's Distance,Doc2Vec Embeddings
657,62016CJ0200,62017CJ0509,WMD_256_e30,False,social policy,62016CJ020062017CJ0509,Semantic,Word Mover's Distance,Doc2Vec Embeddings
658,62016CJ0200,62017CJ0664,WMD_256_e30,False,social policy,62016CJ020062017CJ0664,Semantic,Word Mover's Distance,Doc2Vec Embeddings
659,62016CJ0200,62010CJ0556,WMD_256_e30,False,social policy,62016CJ020062010CJ0556,Semantic,Word Mover's Distance,Doc2Vec Embeddings
660,62016CJ0200,62014CJ0509,Law2Vec-200-WMD,False,social policy,62016CJ020062014CJ0509,Semantic,Word Mover's Distance,Law2Vec Embeddings
661,62016CJ0200,62010CJ0556,Law2Vec-200-WMD,False,social policy,62016CJ020062010CJ0556,Semantic,Word Mover's Distance,Law2Vec Embeddings
662,62016CJ0200,62017CJ0509,Law2Vec-200-WMD,False,social policy,62016CJ020062017CJ0509,Semantic,Word Mover's Distance,Law2Vec Embeddings
663,62016CJ0200,62017CJ0060,Law2Vec-200-WMD,False,social policy,62016CJ020062017CJ0060,Semantic,Word Mover's Distance,Law2Vec Embeddings
664,62016CJ0200,62010CJ0557,Law2Vec-200-WMD,False,social policy,62016CJ020062010CJ0557,Semantic,Word Mover's Distance,Law2Vec Embeddings
665,62016CJ0200,62015CJ0558,GoogleNews_300,False,social policy,62016CJ020062015CJ0558,Semantic,Cosine Similarity,GoogleNews Embeddings
666,62016CJ0200,62014CJ0174,GoogleNews_300,False,social policy,62016CJ020062014CJ0174,Semantic,Cosine Similarity,GoogleNews Embeddings
667,62016CJ0200,62012CO0264,GoogleNews_300,False,social policy,62016CJ020062012CO0264,Semantic,Cosine Similarity,GoogleNews Embeddings
668,62016CJ0200,62016CJ0306,GoogleNews_300,False,social policy,62016CJ020062016CJ0306,Semantic,Cosine Similarity,GoogleNews Embeddings
669,62016CJ0200,62013CJ0205,GoogleNews_300,False,social policy,62016CJ020062013CJ0205,Semantic,Cosine Similarity,GoogleNews Embeddings
670,62016CJ0200,62010CJ0556,GoogleNews-300-WMD,False,social policy,62016CJ020062010CJ0556,Semantic,Word Mover's Distance,GoogleNews Embeddings
671,62016CJ0200,62014CJ0509,GoogleNews-300-WMD,False,social policy,62016CJ020062014CJ0509,Semantic,Word Mover's Distance,GoogleNews Embeddings
672,62016CJ0200,62017CJ0664,GoogleNews-300-WMD,False,social policy,62016CJ020062017CJ0664,Semantic,Word Mover's Distance,GoogleNews Embeddings
673,62016CJ0200,62010CJ0557,GoogleNews-300-WMD,False,social policy,62016CJ020062010CJ0557,Semantic,Word Mover's Distance,GoogleNews Embeddings
674,62016CJ0200,62014CJ0482,GoogleNews-300-WMD,False,social policy,62016CJ020062014CJ0482,Semantic,Word Mover's Distance,GoogleNews Embeddings
675,62016CJ0174,62014CJ0222,tfidf-quintgram-nostem,False,social policy,62016CJ017462014CJ0222,Syntactic,Index,TF-IDF Quintgrams
676,62016CJ0174,62014CJ0351,tfidf-quintgram-nostem,True,social policy,62016CJ017462014CJ0351,Syntactic,Index,TF-IDF Quintgrams
677,62016CJ0174,62008CJ0116,tfidf-quintgram-nostem,False,social policy,62016CJ017462008CJ0116,Syntactic,Index,TF-IDF Quintgrams
678,62016CJ0174,62012CJ0588,tfidf-quintgram-nostem,False,social policy,62016CJ017462012CJ0588,Syntactic,Index,TF-IDF Quintgrams
679,62016CJ0174,62012CJ0007,tfidf-quintgram-nostem,False,social policy,62016CJ017462012CJ0007,Syntactic,Index,TF-IDF Quintgrams
680,62016CJ0174,62008CJ0116,tfidf-nostem,False,social policy,62016CJ017462008CJ0116,Syntactic,Index,TF-IDF
681,62016CJ0174,62012CJ0007,tfidf-nostem,False,social policy,62016CJ017462012CJ0007,Syntactic,Index,TF-IDF
682,62016CJ0174,62007CJ0537,tfidf-nostem,False,social policy,62016CJ017462007CJ0537,Syntactic,Index,TF-IDF
683,62016CJ0174,62012CJ0588,tfidf-nostem,False,social policy,62016CJ017462012CJ0588,Syntactic,Index,TF-IDF
684,62016CJ0174,62003CJ0519,tfidf-nostem,False,social policy,62016CJ017462003CJ0519,Syntactic,Index,TF-IDF
685,62016CJ0174,62016CJ0670,law2vec_200,False,social policy,62016CJ017462016CJ0670,Semantic,Cosine Similarity,Law2Vec Embeddings
686,62016CJ0174,62014CJ0062,law2vec_200,False,social policy,62016CJ017462014CJ0062,Semantic,Cosine Similarity,Law2Vec Embeddings
687,62016CJ0174,62015CJ0315,law2vec_200,False,social policy,62016CJ017462015CJ0315,Semantic,Cosine Similarity,Law2Vec Embeddings
688,62016CJ0174,62015CJ0296,law2vec_200,False,social policy,62016CJ017462015CJ0296,Semantic,Cosine Similarity,Law2Vec Embeddings
689,62016CJ0174,62012CJ0435,law2vec_200,False,social policy,62016CJ017462012CJ0435,Semantic,Cosine Similarity,Law2Vec Embeddings
690,62016CJ0174,62012CJ0007,jaccard,False,social policy,62016CJ017462012CJ0007,Syntactic,Index,Jaccard Distance
691,62016CJ0174,62014CJ0222,jaccard,False,social policy,62016CJ017462014CJ0222,Syntactic,Index,Jaccard Distance
692,62016CJ0174,62012CJ0588,jaccard,False,social policy,62016CJ017462012CJ0588,Syntactic,Index,Jaccard Distance
693,62016CJ0174,62007CJ0537,jaccard,False,social policy,62016CJ017462007CJ0537,Syntactic,Index,Jaccard Distance
694,62016CJ0174,62014CJ0351,jaccard,True,social policy,62016CJ017462014CJ0351,Syntactic,Index,Jaccard Distance
695,62016CJ0174,62014CJ0452,doc2vec_256_e30,False,social policy,62016CJ017462014CJ0452,Semantic,Cosine Similarity,Doc2Vec Embeddings
696,62016CJ0174,62014CJ0473,doc2vec_256_e30,False,social policy,62016CJ017462014CJ0473,Semantic,Cosine Similarity,Doc2Vec Embeddings
697,62016CJ0174,62013CJ0516,doc2vec_256_e30,False,social policy,62016CJ017462013CJ0516,Semantic,Cosine Similarity,Doc2Vec Embeddings
698,62016CJ0174,62015CJ0173,doc2vec_256_e30,False,social policy,62016CJ017462015CJ0173,Semantic,Cosine Similarity,Doc2Vec Embeddings
699,62016CJ0174,62017CJ0219,doc2vec_256_e30,False,social policy,62016CJ017462017CJ0219,Semantic,Cosine Similarity,Doc2Vec Embeddings
700,62016CJ0174,62012CJ0514,WMD_256_e30,False,social policy,62016CJ017462012CJ0514,Semantic,Word Mover's Distance,Doc2Vec Embeddings
701,62016CJ0174,62016CJ0482,WMD_256_e30,False,social policy,62016CJ017462016CJ0482,Semantic,Word Mover's Distance,Doc2Vec Embeddings
702,62016CJ0174,62014CJ0351,WMD_256_e30,True,social policy,62016CJ017462014CJ0351,Semantic,Word Mover's Distance,Doc2Vec Embeddings
703,62016CJ0174,62013CJ0083,WMD_256_e30,False,social policy,62016CJ017462013CJ0083,Semantic,Word Mover's Distance,Doc2Vec Embeddings
704,62016CJ0174,62017CJ0509,WMD_256_e30,False,social policy,62016CJ017462017CJ0509,Semantic,Word Mover's Distance,Doc2Vec Embeddings
705,62016CJ0174,62012CJ0514,Law2Vec-200-WMD,False,social policy,62016CJ017462012CJ0514,Semantic,Word Mover's Distance,Law2Vec Embeddings
706,62016CJ0174,62016CJ0214,Law2Vec-200-WMD,False,social policy,62016CJ017462016CJ0214,Semantic,Word Mover's Distance,Law2Vec Embeddings
707,62016CJ0174,62014CJ0465,Law2Vec-200-WMD,False,social policy,62016CJ017462014CJ0465,Semantic,Word Mover's Distance,Law2Vec Embeddings
708,62016CJ0174,62014CJ0222,Law2Vec-200-WMD,False,social policy,62016CJ017462014CJ0222,Semantic,Word Mover's Distance,Law2Vec Embeddings
709,62016CJ0174,62016CJ0102,Law2Vec-200-WMD,False,social policy,62016CJ017462016CJ0102,Semantic,Word Mover's Distance,Law2Vec Embeddings
710,62016CJ0174,62017CJ0377,GoogleNews_300,False,social policy,62016CJ017462017CJ0377,Semantic,Cosine Similarity,GoogleNews Embeddings
711,62016CJ0174,62015CJ0315,GoogleNews_300,False,social policy,62016CJ017462015CJ0315,Semantic,Cosine Similarity,GoogleNews Embeddings
712,62016CJ0174,62015CJ0686,GoogleNews_300,False,social policy,62016CJ017462015CJ0686,Semantic,Cosine Similarity,GoogleNews Embeddings
713,62016CJ0174,62014CJ0452,GoogleNews_300,False,social policy,62016CJ017462014CJ0452,Semantic,Cosine Similarity,GoogleNews Embeddings
714,62016CJ0174,62017CJ0033,GoogleNews_300,False,social policy,62016CJ017462017CJ0033,Semantic,Cosine Similarity,GoogleNews Embeddings
715,62016CJ0174,62012CJ0514,GoogleNews-300-WMD,False,social policy,62016CJ017462012CJ0514,Semantic,Word Mover's Distance,GoogleNews Embeddings
716,62016CJ0174,62005CJ0017,GoogleNews-300-WMD,False,social policy,62016CJ017462005CJ0017,Semantic,Word Mover's Distance,GoogleNews Embeddings
717,62016CJ0174,62011CJ0041,GoogleNews-300-WMD,False,social policy,62016CJ017462011CJ0041,Semantic,Word Mover's Distance,GoogleNews Embeddings
718,62016CJ0174,62016CJ0102,GoogleNews-300-WMD,False,social policy,62016CJ017462016CJ0102,Semantic,Word Mover's Distance,GoogleNews Embeddings
719,62016CJ0174,61989CJ0002,GoogleNews-300-WMD,False,social policy,62016CJ017461989CJ0002,Semantic,Word Mover's Distance,GoogleNews Embeddings
720,62016CJ0111,62010CJ0058,tfidf-quintgram-nostem,False,public health,62016CJ011162010CJ0058,Syntactic,Index,TF-IDF Quintgrams
721,62016CJ0111,62011CJ0036,tfidf-quintgram-nostem,False,public health,62016CJ011162011CJ0036,Syntactic,Index,TF-IDF Quintgrams
722,62016CJ0111,62015CJ0282,tfidf-quintgram-nostem,False,public health,62016CJ011162015CJ0282,Syntactic,Index,TF-IDF Quintgrams
723,62016CJ0111,62008CJ0333,tfidf-quintgram-nostem,False,public health,62016CJ011162008CJ0333,Syntactic,Index,TF-IDF Quintgrams
724,62016CJ0111,62009CJ0442,tfidf-quintgram-nostem,False,public health,62016CJ011162009CJ0442,Syntactic,Index,TF-IDF Quintgrams
725,62016CJ0111,62010CJ0058,tfidf-nostem,False,public health,62016CJ011162010CJ0058,Syntactic,Index,TF-IDF
726,62016CJ0111,62009CJ0442,tfidf-nostem,False,public health,62016CJ011162009CJ0442,Syntactic,Index,TF-IDF
727,62016CJ0111,62011CJ0036,tfidf-nostem,False,public health,62016CJ011162011CJ0036,Syntactic,Index,TF-IDF
728,62016CJ0111,62011CJ0313,tfidf-nostem,False,public health,62016CJ011162011CJ0313,Syntactic,Index,TF-IDF
729,62016CJ0111,62011CJ0636,tfidf-nostem,False,public health,62016CJ011162011CJ0636,Syntactic,Index,TF-IDF
730,62016CJ0111,62016CJ0430,law2vec_200,False,public health,62016CJ011162016CJ0430,Semantic,Cosine Similarity,Law2Vec Embeddings
731,62016CJ0111,62014CJ0597,law2vec_200,False,public health,62016CJ011162014CJ0597,Semantic,Cosine Similarity,Law2Vec Embeddings
732,62016CJ0111,62016CJ0449,law2vec_200,False,public health,62016CJ011162016CJ0449,Semantic,Cosine Similarity,Law2Vec Embeddings
733,62016CJ0111,62017CJ0260,law2vec_200,False,public health,62016CJ011162017CJ0260,Semantic,Cosine Similarity,Law2Vec Embeddings
734,62016CJ0111,62014CJ0247,law2vec_200,False,public health,62016CJ011162014CJ0247,Semantic,Cosine Similarity,Law2Vec Embeddings
735,62016CJ0111,62010CJ0058,jaccard,False,public health,62016CJ011162010CJ0058,Syntactic,Index,Jaccard Distance
736,62016CJ0111,62011CJ0036,jaccard,False,public health,62016CJ011162011CJ0036,Syntactic,Index,Jaccard Distance
737,62016CJ0111,62015CJ0282,jaccard,False,public health,62016CJ011162015CJ0282,Syntactic,Index,Jaccard Distance
738,62016CJ0111,62011CJ0313,jaccard,False,public health,62016CJ011162011CJ0313,Syntactic,Index,Jaccard Distance
739,62016CJ0111,62016CJ0325,jaccard,False,public health,62016CJ011162016CJ0325,Syntactic,Index,Jaccard Distance
740,62016CJ0111,62016CJ0179,doc2vec_256_e30,False,public health,62016CJ011162016CJ0179,Semantic,Cosine Similarity,Doc2Vec Embeddings
741,62016CJ0111,62017CJ0367,doc2vec_256_e30,False,public health,62016CJ011162017CJ0367,Semantic,Cosine Similarity,Doc2Vec Embeddings
742,62016CJ0111,62013CJ0443,doc2vec_256_e30,False,public health,62016CJ011162013CJ0443,Semantic,Cosine Similarity,Doc2Vec Embeddings
743,62016CJ0111,62017CJ0664,doc2vec_256_e30,False,public health,62016CJ011162017CJ0664,Semantic,Cosine Similarity,Doc2Vec Embeddings
744,62016CJ0111,62015CJ0428,doc2vec_256_e30,False,public health,62016CJ011162015CJ0428,Semantic,Cosine Similarity,Doc2Vec Embeddings
745,62016CJ0111,62015CJ0238,WMD_256_e30,False,public health,62016CJ011162015CJ0238,Semantic,Word Mover's Distance,Doc2Vec Embeddings
746,62016CJ0111,62015CJ0460,WMD_256_e30,False,public health,62016CJ011162015CJ0460,Semantic,Word Mover's Distance,Doc2Vec Embeddings
747,62016CJ0111,62010CJ0210,WMD_256_e30,False,public health,62016CJ011162010CJ0210,Semantic,Word Mover's Distance,Doc2Vec Embeddings
748,62016CJ0111,62014CJ0255,WMD_256_e30,False,public health,62016CJ011162014CJ0255,Semantic,Word Mover's Distance,Doc2Vec Embeddings
749,62016CJ0111,62017CJ0190,WMD_256_e30,False,public health,62016CJ011162017CJ0190,Semantic,Word Mover's Distance,Doc2Vec Embeddings
750,62016CJ0111,62013CJ0103,Law2Vec-200-WMD,False,public health,62016CJ011162013CJ0103,Semantic,Word Mover's Distance,Law2Vec Embeddings
751,62016CJ0111,62010CJ0058,Law2Vec-200-WMD,False,public health,62016CJ011162010CJ0058,Semantic,Word Mover's Distance,Law2Vec Embeddings
752,62016CJ0111,62013CJ0138,Law2Vec-200-WMD,False,public health,62016CJ011162013CJ0138,Semantic,Word Mover's Distance,Law2Vec Embeddings
753,62016CJ0111,62014CJ0095,Law2Vec-200-WMD,False,public health,62016CJ011162014CJ0095,Semantic,Word Mover's Distance,Law2Vec Embeddings
754,62016CJ0111,62001CJ0220,Law2Vec-200-WMD,False,public health,62016CJ011162001CJ0220,Semantic,Word Mover's Distance,Law2Vec Embeddings
755,62016CJ0111,62017CJ0338,GoogleNews_300,False,public health,62016CJ011162017CJ0338,Semantic,Cosine Similarity,GoogleNews Embeddings
756,62016CJ0111,62016CJ0430,GoogleNews_300,False,public health,62016CJ011162016CJ0430,Semantic,Cosine Similarity,GoogleNews Embeddings
757,62016CJ0111,62017CO0405,GoogleNews_300,False,public health,62016CJ011162017CO0405,Semantic,Cosine Similarity,GoogleNews Embeddings
758,62016CJ0111,62014CJ0597,GoogleNews_300,False,public health,62016CJ011162014CJ0597,Semantic,Cosine Similarity,GoogleNews Embeddings
759,62016CJ0111,62017CJ0289,GoogleNews_300,False,public health,62016CJ011162017CJ0289,Semantic,Cosine Similarity,GoogleNews Embeddings
760,62016CJ0111,62010CJ0058,GoogleNews-300-WMD,False,public health,62016CJ011162010CJ0058,Semantic,Word Mover's Distance,GoogleNews Embeddings
761,62016CJ0111,61991CJ0153,GoogleNews-300-WMD,False,public health,62016CJ011161991CJ0153,Semantic,Word Mover's Distance,GoogleNews Embeddings
762,62016CJ0111,62010CJ0210,GoogleNews-300-WMD,False,public health,62016CJ011162010CJ0210,Semantic,Word Mover's Distance,GoogleNews Embeddings
763,62016CJ0111,62015CJ0238,GoogleNews-300-WMD,False,public health,62016CJ011162015CJ0238,Semantic,Word Mover's Distance,GoogleNews Embeddings
764,62016CJ0111,62007CJ0428,GoogleNews-300-WMD,False,public health,62016CJ011162007CJ0428,Semantic,Word Mover's Distance,GoogleNews Embeddings
765,62016CJ0078,62004CJ0504,tfidf-quintgram-nostem,True,public health,62016CJ007862004CJ0504,Syntactic,Index,TF-IDF Quintgrams
766,62016CJ0078,62002CJ0140,tfidf-quintgram-nostem,True,public health,62016CJ007862002CJ0140,Syntactic,Index,TF-IDF Quintgrams
767,62016CJ0078,61998CJ0219,tfidf-quintgram-nostem,False,public health,62016CJ007861998CJ0219,Syntactic,Index,TF-IDF Quintgrams
768,62016CJ0078,62016CJ0126,tfidf-quintgram-nostem,True,public health,62016CJ007862016CJ0126,Syntactic,Index,TF-IDF Quintgrams
769,62016CJ0078,62014CJ0191,tfidf-quintgram-nostem,False,public health,62016CJ007862014CJ0191,Syntactic,Index,TF-IDF Quintgrams
770,62016CJ0078,61992CJ0249,tfidf-nostem,False,public health,62016CJ007861992CJ0249,Syntactic,Index,TF-IDF
771,62016CJ0078,61998CJ0219,tfidf-nostem,False,public health,62016CJ007861998CJ0219,Syntactic,Index,TF-IDF
772,62016CJ0078,62002CJ0140,tfidf-nostem,True,public health,62016CJ007862002CJ0140,Syntactic,Index,TF-IDF
773,62016CJ0078,62001CJ0060,tfidf-nostem,False,public health,62016CJ007862001CJ0060,Syntactic,Index,TF-IDF
774,62016CJ0078,61983CJ0037,tfidf-nostem,False,public health,62016CJ007861983CJ0037,Syntactic,Index,TF-IDF
775,62016CJ0078,62014CJ0473,law2vec_200,False,public health,62016CJ007862014CJ0473,Semantic,Cosine Similarity,Law2Vec Embeddings
776,62016CJ0078,62016CJ0347,law2vec_200,False,public health,62016CJ007862016CJ0347,Semantic,Cosine Similarity,Law2Vec Embeddings
777,62016CJ0078,62013CJ0065,law2vec_200,False,public health,62016CJ007862013CJ0065,Semantic,Cosine Similarity,Law2Vec Embeddings
778,62016CJ0078,62016CJ0009,law2vec_200,False,public health,62016CJ007862016CJ0009,Semantic,Cosine Similarity,Law2Vec Embeddings
779,62016CJ0078,62015CJ0360,law2vec_200,False,public health,62016CJ007862015CJ0360,Semantic,Cosine Similarity,Law2Vec Embeddings
780,62016CJ0078,62009CJ0077,jaccard,True,public health,62016CJ007862009CJ0077,Syntactic,Index,Jaccard Distance
781,62016CJ0078,62001CJ0189,jaccard,True,public health,62016CJ007862001CJ0189,Syntactic,Index,Jaccard Distance
782,62016CJ0078,62011CJ0601,jaccard,False,public health,62016CJ007862011CJ0601,Syntactic,Index,Jaccard Distance
783,62016CJ0078,62009CJ0221,jaccard,False,public health,62016CJ007862009CJ0221,Syntactic,Index,Jaccard Distance
784,62016CJ0078,62012CJ0101,jaccard,False,public health,62016CJ007862012CJ0101,Syntactic,Index,Jaccard Distance
785,62016CJ0078,62014CJ0362,doc2vec_256_e30,False,public health,62016CJ007862014CJ0362,Semantic,Cosine Similarity,Doc2Vec Embeddings
